-10 0.45
-9 0.4523809523809524
-8 0.45454545454545453
-7 0.45652173913043476
-6 0.4583333333333333
-5 0.46
-4 0.46153846153846156
-3 0.46296296296296297
-2 0.4642857142857143
-1 0.46551724137931033
0 0.4666666666666667
1 0.45161290322580644
2 0.4375
3 0.42424242424242425
4 0.4117647058823529
5 0.4
6 0.3888888888888889
7 0.3783783783783784
8 0.3684210526315789
9 0.358974358974359
10 0.35
