-10 0.45
-9 0.4523809523809524
-8 0.45454545454545453
-7 0.45652173913043476
-6 0.4583333333333333
-5 0.46
-4 0.46153846153846156
-3 0.46296296296296297
-2 0.4642857142857143
-1 0.46551724137931033
0 0.4666666666666667
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
